index,client_id,volatility
201,100189,414.7438133252851
202,10019,590.1684164035858
203,100190,451.7930234574714
204,100191,887.9576773909594
205,100192,774.7902069232119
206,100193,168.5
207,100194,673.7215138963088
208,100195,450.0
209,100197,391.0584920233785
210,100198,105.53233280458235
211,1002,733.3291342231081
212,10020,943.5625143899117
213,100200,581.5880558149959
214,100201,672.5072287423261
215,100203,127.69299440945888
216,100204,0.0
217,100205,6225.855868510249
218,100206,171.1779631323529
219,100207,723.0235127573653
220,100208,554.7477977902506
221,100209,94.98219338091243
222,10021,1182.5905789454337
223,100211,550.1600624897768
224,100212,845.2323940786936
225,100213,376.98181429213224
226,100214,193.11184509995547
227,100216,532.171469628188
228,100217,708.0
229,100218,252.5
230,100219,1113.5363110479925
231,10022,516.7237651927654
232,100220,869.0981708476493
233,100221,555.874486032111
234,100222,480.2463197606787
235,100223,694.1172528323284
236,100225,0.0
237,100226,565.7161746323089
238,100227,1025.8043574523692
239,100228,574.9191241654577
240,100229,3.6011717978537447
241,100230,575.4720333656426
242,100231,31.026197234354566
243,100232,695.8355308141757
244,100233,618.7953103242219
245,100234,733.4947596949825
246,100235,406.765657350765
247,100236,2066.474795340972
248,100237,348.1783625725224
249,100238,436.99274228298975
250,10024,1383.8846768268138
251,100240,1120.1852556985186
252,100241,926.9438900144175
253,100242,521.1893035383652
254,100243,570.418201488529
255,100244,821.3164075410748
256,100245,149.67631743198388
257,100246,481.7620436203595
258,100247,111.21573133587175
259,100248,414.8812182159929
260,100249,501.11037346821274
261,10025,359.56867692323215
262,100251,375.98412080194674
263,100252,384.36528531121706
264,100253,539.2098783619462
265,100254,429.01201642981806
266,100255,630.8714974218644
267,100256,629.4354613461177
268,100257,1230.2021923743782
269,100258,269.96433045881327
270,100259,834.8530199447416
271,10026,465.5
272,100260,679.1904919196701
273,100261,803.7073746776505
274,100262,768.9372261491282
275,100263,240.63081633034702
276,100265,359.6258472357069
277,100266,580.1000566150097
278,100267,361.9981393927378
279,100268,599.3664332234562
280,100269,327.36080486976675
281,10027,289.0613795626882
282,100270,1007.1221739385984
283,100271,876.8354483252306
284,100272,1131.3721834809858
285,100273,357.0546047256493
286,100274,1068.8159079750467
287,100275,43.00290687848904
288,100276,590.8742048866205
289,100277,727.8017662338985
290,100278,533.9283870572139
291,100279,373.25232752120917
292,10028,990.276533306992
293,100280,704.2270429660991
294,100281,489.9078800169205
295,100282,910.3166558678348
296,100283,485.9520945624875
297,100285,313.0
298,100286,566.5724991044809
299,100287,303.32211787480844
300,100288,1081.4180617405189
301,100289,460.64069391306913
302,10029,293.9763954279255
303,100290,451.70121439321133
304,100292,442.1356435059729
305,100293,514.7641371302726
306,100294,485.86891071575997
307,100295,441.83363614741126
308,100296,340.64737416090696
309,100297,162.5217738693364
310,100298,359.5069897173288
311,100299,279.021840542994
312,1003,826.2258954148479
313,10030,1073.1252432117965
314,100300,496.60519023505276
315,100301,420.6883265762754
316,100302,357.61700789278603
317,100303,224.02760332863522
318,100304,365.37617209014417
319,100305,1652.2016453049214
320,100306,891.9664445638721
321,100307,471.4505174911766
322,100308,43.0
323,100309,169.56490432073448
324,10031,940.6666666666666
325,100310,331.727354381111
326,100311,1277.0548448513214
327,100312,575.8983026455398
328,100313,546.0394191487976
329,100314,465.46318873927356
330,100315,255.5434737008912
331,100316,527.1831836834584
332,100317,449.7780817233536
333,100318,210.55203022267074
334,100319,273.16250579646095
335,10032,443.1120766803811
336,100320,615.624672823056
337,100321,360.95152029046784
338,100322,718.4151012274209
339,100323,314.089648965505
340,100324,374.24960452661844
341,100325,726.9313377695869
342,100326,624.7614843888123
343,100327,393.4664127618101
344,100328,491.31200598132983
345,100329,155.99820580637473
346,10033,0.0
347,100330,508.04321561173805
348,100331,769.0857698816378
349,100332,1619.1556556554356
350,100333,1033.7615426886014
351,100334,352.9296042963084
352,100335,1068.4036378323192
353,100336,30.01415555269285
354,100337,434.98988681037423
355,100338,436.3008113329215
356,100339,835.7363343966115
357,10034,7288.0
358,100340,1127.0477268147708
359,100341,66.41696288809945
360,100342,371.7859811709529
361,100343,1.5
362,100344,384.72765890120917
363,100345,285.60955204785404
364,100346,795.9730110625125
365,100347,649.7758182268743
366,100348,119.95735879671372
367,100349,0.0
368,10035,660.5213118622628
369,100350,1305.0976371009
370,100351,580.3313272511143
371,100352,481.2909663054831
372,100353,1581.4528212671323
373,100354,1816.4181400225011
374,100355,329.3116054047867
375,100356,349.428693597929
376,100357,1974.8586279083156
377,100358,895.8805395220954
378,100359,587.7476943844352
379,10036,247.8580381183666
380,100360,2455.0
381,100361,556.9419179770903
382,100362,1110.9490804798497
383,100363,402.0506986074557
384,100364,414.8678261291549
385,100365,590.4838061904553
386,100366,345.29391764152217
387,100367,180.6724923652137
388,100368,605.0323978501452
389,100369,278.2944271264716
390,10037,1160.808086331534
391,100370,1539.8100349422332
392,100371,342.7472829943368
393,100372,114.35510261909447
394,100373,988.7483508714703
395,100374,0.0
396,100375,255.0795823108494
397,100376,291.77413510569073
398,100377,250.1141231123882
399,100378,309.4357458122084
400,100379,233.06515331715596
401,10038,382.9442518174153
402,100380,359.3724949056253
403,100381,1208.779964499
404,100382,303.63869972481257
405,100383,554.9816138784262
406,100385,236.24777020899487
407,100386,732.3870582155326
408,100387,372.0018306911715
409,100388,1871.1753075658107
410,100389,689.8994389773832
411,10039,437.9571388938689
412,100390,1697.0059599152394
413,100391,763.2887617557014
414,100392,430.97579472976594
415,100393,2503.0479953381982
416,100394,375.9501114477958
417,100395,693.1169290054896
418,100396,335.6666666666667
419,100397,934.8027223194761
420,100398,477.1932506472023
421,100399,826.6528265481649
422,1004,937.0240445002919
423,10040,182.96378185493757
424,100400,261.41845989812424
425,100401,641.0263478402636
426,100402,1629.022517325909
427,100403,411.2901704841767
428,100404,497.59166872215684
429,100405,1926.2155530443742
430,100406,1425.934342101625
431,100407,1261.985544612993
432,100408,561.0290222957732
433,100409,860.6272482499392
434,10041,547.3986935063626
435,100410,440.72778773104363
436,100411,3141.9239328793433
437,100412,475.90856688643703
438,100413,1000.0876606439527
439,100414,300.03154230872883
440,100415,446.7919498859033
441,100416,892.452505356724
442,100417,599.3293750007899
443,100418,330.35964310070835
444,100419,717.9625091947207
445,10042,291.41827795420977
446,100420,1972.5
447,100421,4988.7614268376365
448,100422,1691.3672376742963
449,100423,440.4759866849419
450,100424,6084.088109569091
451,100425,478.04567817893115
452,100426,512.844396479088
453,100427,1030.6018144754064
454,100428,1508.7886687441323
455,100429,0.0
456,10043,281.9977627722377
457,100430,618.7358128184114
458,100431,1799.2123766883246
459,100432,2411.7426474867107
460,100433,233.6105273011353
461,100434,2169.046350065174
462,100435,1199.1802980886534
463,100436,1669.6664665909177
464,100437,969.1512046124111
465,100438,38.5
466,100439,600.588225306618
467,10044,473.5
468,100440,6973.153943131934
469,100441,4039.9227480550344
470,100442,460.1152040023145
471,100443,355.28947769788095
472,100444,325.5706305098324
473,100445,12.333333333333334
474,100446,466.73348414730117
475,100447,21.37755832643195
476,100448,1940.252919512962
477,100449,451.24259572298627
478,10045,662.7319748246206
479,100450,557.3293890289852
480,100451,237.66666666666666
481,100452,394.5
482,100453,670.2849064224707
483,100454,59.0
484,100455,978.6943734186323
485,100456,398.6366782299768
486,100457,39.59561213063892
487,100458,0.0
488,100459,499.68579800811085
489,10046,778.6592854361323
490,100460,446.96923831512163
491,100461,611.7696697276434
492,100462,525.0476480000175
493,100463,1369.5606959897761
494,100464,1172.6802215876148
495,100465,440.1176681428066
496,100466,275.17789844327274
497,100467,380.9348349818183
498,100468,505.5
499,100469,1217.2404593987474
500,10047,877.5906075955354
501,100471,941.3985272388145
502,100472,314.75287015102276
503,100474,616.801434983701
504,100475,757.2906557396349
505,100476,1460.2043521370563
506,100477,1071.4182565677827
507,100478,1187.4348493511254
508,100479,458.0700620620901
509,10048,99.0
510,100480,481.4924330941655
511,100481,546.5991660524294
512,100482,292.51438113253835
513,100483,1099.1211404727685
514,100484,319.88085923968157
515,100485,346.1533155139305
516,100486,928.3300876697867
517,100487,3266.575940468915
518,100488,582.0193027932514
519,100489,462.01638330720124
520,10049,2566.325426542016
521,100490,1302.192109917105
522,100491,37.646380968162134
523,100492,396.9825328779039
524,100493,212.5217374610611
525,100494,0.5773502691896257
526,100495,698.0748065196846
527,100496,0.0
528,100497,641.0492482850382
529,100498,872.2010163592507
530,100499,556.5808566596592
531,1005,968.5828574413458
532,10050,101.0
533,100500,1818.3981784567827
534,100501,621.2976027757835
535,100502,752.6793582100528
536,100503,903.6485001674002
537,100504,227.59454547888734
538,100505,1625.2690206861216
539,100506,592.8519715190237
540,100507,615.7593173100539
541,100508,116.0
542,100509,615.0171647928764
543,10051,430.1357029879562
544,100510,240.029495985207
545,100511,124.01334518917466
546,100512,272.55091267504497
547,100513,2724.692487235945
548,100514,448.14541112556054
549,100515,928.5456306211298
550,100516,271.25372326561006
551,100517,1481.211299440744
552,100518,594.4222079262188
553,100519,865.3806074098482
554,100520,614.7247883643429
555,100521,804.3117470947536
556,100522,472.2744609264361
557,100523,855.0104295065836
558,100524,1873.46010098961
559,100525,458.09401651611034
560,100526,627.6988775158193
561,100527,374.15467821622786
562,100528,450.4776530334013
563,100529,486.5
564,10053,452.47385425269954
565,100530,2636.1145052540473
566,100531,84.0
567,100533,179.5457213886069
568,100534,477.48155922651824
569,100536,28.22341450634547
570,100537,366.5236486284043
571,100538,0.0
572,100539,378.0
573,10054,2876.491710986426
574,100540,359.17469267773583
575,100541,5.0
576,100542,1519.622601091767
577,100543,157.5066136177568
578,100544,279.2874227796915
579,100545,489.337887288701
580,100546,108.0
581,100547,411.83815373382595
582,100548,0.0
583,100549,1078.6278153870894
584,10055,816.3368247645242
585,100550,0.0
586,100551,6859.880593374222
587,100552,1031.252973339434
588,100553,342.5600694303753
589,100556,1883.2944870624985
590,100557,341.15294295520516
591,100558,405.6976143411051
592,100559,253.54972439541316
593,10056,253.1734841419834
594,100560,0.0
595,100561,189.17807391361373
596,100563,270.96523759084465
597,100564,194.41286376059554
598,100566,295.0
599,100567,618.0056808216281
600,100569,943.539112423671
601,10057,824.9982863798612
602,100571,346.71708042921847
603,100572,338.39784086123524
604,100573,677.5524086422179
605,100574,686.9542505573221
606,100575,358.6317749447196
607,100576,271.29481772392415
608,100577,651.7893336656542
609,100578,383.6666666666667
610,10058,643.9475638069
611,100580,514.3179988232486
612,100581,755.0
613,100582,762.843290284822
614,100583,521.5617293116571
615,100584,146.16242976141888
616,100585,700.628898760585
617,100586,744.7129024185565
618,100587,951.4885374040095
619,100588,371.02951697282055
620,10059,856.3294756871808
621,100590,736.0550216449697
622,100591,614.0
623,100592,410.21658391383045
624,100593,166.10583135979883
625,100594,1442.5600436247084
626,100595,393.3867930638181
627,100596,259.10410552517305
628,100597,1079.2877650536996
629,100598,1369.5537594413736
630,100599,8.252763949048044
631,1006,572.4341085157656
632,10060,379.68525788571634
633,100600,763.5335108121892
634,100601,641.0910202373219
635,100602,376.73749411233507
636,100603,4399.0
637,100604,1794.771851796211
638,100605,497.93780987187546
639,100606,3346.1835776691128
640,100607,834.5208580377125
641,100608,1131.15333606345
642,100609,2555.4773112417165
643,10061,202.83920854992496
644,100610,231.10706677416974
645,100611,13.003377031009682
646,100612,1136.2556032048233
647,100613,675.9015830725654
648,100614,520.3333333333334
649,100615,697.0303434517213
650,100616,665.2912917119944
651,100617,2556.0
652,100618,569.4645716902189
653,10062,688.0
654,100620,604.4120895680983
655,100621,14554.5
656,100622,681.2903322584572
657,100623,278.6352180691125
658,100624,233.49732332512937
659,100625,539.6287638279254
660,100626,519.0033851387008
661,100627,0.0
662,100628,755.7278247784876
663,100629,292.07538638773474
664,10063,321.23314045832416
665,100630,193.10854218526057
666,100631,804.6838077374714
667,100632,407.70884219011
668,100633,1395.9391356848296
669,100634,694.4201388666485
670,100635,539.901937362809
671,100636,268.5304176260635
672,100637,277.7905049491098
673,100638,1331.8731239635538
674,100639,119.25270211837042
675,10064,803.8349397308566
676,100640,2017.9240352654006
677,100641,3183.5
678,100642,468.1846381653073
679,100643,861.0135379307343
680,100644,399.1783415022546
681,100645,0.0
682,100646,903.8728137650943
683,100647,229.34726124298777
684,100648,226.7372443622167
685,100649,1025.9542353937543
686,10065,159.68114819991752
687,100650,156.6713740737117
688,100651,685.8932593134735
689,100652,5.0
690,100653,509.63952740342955
691,100654,1496.6666666666667
692,100655,333.3388246666592
693,100656,650.5817654433
694,100657,159.06702753477373
695,100658,94.01465513611954
696,100659,1604.1555410869607
697,10066,301.2698241043079
698,100660,1088.8021009630806
699,100661,169.2286968629497
700,100662,180.5763010398855
701,100663,848.7055444135068
702,100664,706.8990561789949
703,100665,850.2611444134681
704,100666,427.6968824726163
705,100667,231.8714074878057
706,100668,16.872685026396955
707,100669,186.3595401631955
708,10067,1093.984779081924
709,100670,213.82586373027937
710,100671,750.2730524238699
711,100672,436.5
712,100673,1460.0025404414616
713,100674,2.5085746815033776
714,100675,472.5253924878901
715,100676,707.6998614314545
716,100677,1245.2387811921185
717,100678,1016.2094694388719
718,100679,804.6666666666666
719,10068,549.2788785224849
720,100680,553.1046731678658
721,100681,689.4073541818364
722,100683,370.48680388571717
723,100684,915.4322749390037
724,100685,219.37800328767267
725,100686,597.2755175525593
726,100687,459.24757302933386
727,100688,553.0766098390613
728,100689,269.90414965316853
729,10069,496.93854037902594
730,100690,1.0975396831636075
731,100691,591.2108694296976
732,100692,378.2565755146481
733,100693,205.3050486309754
734,100694,1030.2714956799875
735,100695,358.1795210832842
736,100696,606.7859912961079
737,100697,2866.6408521193475
738,100698,246.30446010735815
739,100699,482.2017242365339
740,10070,1089.6745975574715
741,100700,414.18094927349586
742,100701,1291.5685537754514
743,100702,5.8189024389471395
744,100703,812.5976645402164
745,100704,428.7820687715381
746,100705,904.6206439015474
747,100706,0.16112328259143113
748,100707,723.4788767678647
749,100708,0.0
750,100709,768.6666666666666
751,100710,514.4085009463076
752,100711,346.0
753,100712,238.604530845579
754,100713,540.7026530949779
755,100714,3113.6311036768548
756,100715,912.3875692980797
757,100716,163.50708589187298
758,100717,691.5455215730005
759,100718,84.18760123289854
760,100719,499.3925385039878
761,10072,747.3949930273631
762,100721,706.99417547122
763,100722,425.19520433435474
764,100723,736.0
765,100724,4712.648586725686
766,100725,408.4640968380857
767,100726,1978.0
768,100727,3531.052730625155
769,100728,3908.6650830926596
770,100729,1610.6089072356956
771,10073,328.2758813113512
772,100730,615.8516068102297
773,100731,269.5
774,100732,54.51715942689069
775,100733,1872.066354769741
776,100734,1289.6325199584842
777,100735,80.63044423129723
778,100736,773.5296575937809
779,100737,663.6746208224852
780,100738,367.7598182702777
781,100739,727.2883533035699
782,10074,130.0
783,100740,121.61595127749361
784,100741,151.50562687956835
785,100742,52.666666666666664
786,100743,362.6072763012104
787,100744,266.31324252762454
788,100746,513.1915802875507
789,100747,608.1136773901857
790,100749,614.6220090811938
791,10075,691.7579543165443
792,100750,474.66253768214807
793,100751,106.38905462249197
794,100752,480.4488284687119
795,100753,98.04327365521812
796,100754,331.14120855006854
797,100755,1951.5806902682396
798,100757,329.93192683180547
799,100758,947.7801553676752
800,100759,188.34264173159906
801,10076,891.1066098357793
802,100760,446.0104089105152
803,100761,522.8877111949313
804,100762,562.9765566679843
805,100763,323.39098078969664
806,100764,375.3370816486306
807,100765,1287.6338296090591
808,100766,446.6625898006533
809,100767,401.5
810,100768,435.8553135238565
811,100769,211.38245802417583
812,10077,692.8617384732387
813,100770,491.3156049375535
814,100771,339.42352340229
815,100772,466.06443566976685
816,100773,1298.679421554338
817,100774,253.05006043813884
818,100776,351.1831065299287
819,100777,715.3988382122554
820,100778,256.3011247996743
821,10078,659.7749953792373
822,100780,430.2416324693056
823,100781,235.66256097692687
824,100782,240.66666666666666
825,100783,384.07199425922397
826,100784,522.1248798573922
827,100785,69.91867778206395
828,100786,739.9026153426755
829,100787,381.7532270708808
830,100788,173.48372444656852
831,100789,396.1036007157723
832,10079,317.79051175245144
833,100791,1437.739586349261
834,100793,1599.5238507047075
835,100794,548.4510929820497
836,100795,1515.9913469843857
837,100796,775.0530909619131
838,100797,329.17537088659725
839,100798,534.3665885870921
840,1008,370.7256436459887
841,10080,185.39129822592008
842,100800,1854.6081037313354
843,100801,467.87538294756837
844,100802,4533.710199956423
845,100803,419.33394303381635
846,100804,57.735026918962575
847,100805,485.4325129051174
848,100806,674.5728710245077
849,100807,318.1548318390304
850,100808,531.0732058765533
851,100809,455.80357611585276
852,10081,432.33294157480844
853,100810,464.726008552338
854,100811,705.7874550239758
855,100812,969.1147377890812
856,100813,942.5303075991168
857,100814,877.8487236656107
858,100815,500.80547620807823
859,100816,21.67350967586865
860,100817,667.8167485459968
861,100818,279.47047045921755
862,100819,4792.333333333333
863,10082,1988.89523354047
864,100820,4386.0
865,100821,15.20526224699857
866,100822,806.4450966675132
867,100823,703.7088382402263
868,100824,330.1969109486035
869,100825,370.27220364287615
870,100826,444.7560438049349
871,100827,1489.213047922278
872,100829,268.78834695025466
873,10083,358.86589668112924
874,100830,1235.8533706727803
875,100832,2817.675715249244
876,100833,867.0017332636625
877,100834,400.1392401982342
878,100835,541.0121934994004
879,100836,497.6393737602256
880,100837,379.39960641129187
881,100838,813.2669738801553
882,100839,431.4884999451597
883,10084,375.6735679371747
884,100840,1740.1696988069098
885,100841,152.41482030523287
886,100842,295.29225509241985
887,100843,343.7414707917811
888,100845,255.74241478569508
889,100846,382.82503515494864
890,100847,520.2536106887717
891,100848,1509.8227194855497
892,100849,489.5963211586904
893,10085,1451.2193369793006
894,100850,103.3328519182709
895,100851,889.1002346542383
896,100852,473.0659742128678
897,100853,1213.3130950693094
898,100854,1736.935201732078
899,100855,1092.4232647568715
900,100856,503.30918886835843
901,100857,1829.7334543057354
902,100858,1470.669736687008
903,10086,1829.7520349840809
904,100860,322.4067770737476
905,100861,514.0279395915592
906,100862,934.4974684139672
907,100863,1076.1272326356861
908,100864,2349.0
909,100865,809.5652669751744
910,100866,936.0063434756175
911,100867,742.6752346956023
912,100868,896.1876732231166
913,100869,3.7968053796033177
914,10087,270.1245353797674
915,100870,779.5163836346651
916,100871,1658.9873835084045
917,100872,486.69945113258393
918,100873,588.8300090931856
919,100874,548.3333333333334
920,100875,318.748725487648
921,100876,719.3657125222875
922,100877,361.82825691203277
923,100878,1496.4733293333363
924,100879,453.5879015403883
925,10088,855.3689942922412
926,100880,869.029075530074
927,100881,2354.4545914348096
928,100882,502.76257506389004
929,100883,1481.8251603562421
930,100884,674.9227248489132
931,100885,8180.7498115856315
932,100886,92.08742730603554
933,100887,443.92975584839695
934,100888,329.8378876150396
935,100889,1068.8089464356854
936,10089,300.11211963480514
937,100890,1163.9067429972408
938,100891,66.9036620821312
939,100892,71.47960081962779
940,100893,0.0
941,100894,45.804250548737784
942,100895,250.0
943,100896,2366.304306032293
944,100897,415.14717950328776
945,100898,324.3288723891591
946,100899,498.21141960653046
947,1009,24.071298622272963
948,10090,387.01947852589984
949,100900,544.0730995359336
950,100901,1471.1232710095937
951,100902,306.5
952,100903,1107.4590848078299
953,100904,190.667569128677
954,100905,18.46019947173571
955,100906,2641.6666666666665
956,100907,484.21248863895755
957,100908,676.7836365320635
958,100909,572.8631030395946
959,10091,405.4948986717095
960,100910,1620.0283884862624
961,100911,130.06251293003075
962,100912,289.7036568888565
963,100913,487.909346655399
964,100914,885.2619822071911
965,100915,294.5
966,100916,549.0821123304892
967,100917,217.106374404465
968,100918,266.2184883142156
969,100919,440.7033887956637
970,10092,626.7799005247223
971,100920,1120.8632041434137
972,100921,656.8439089949507
973,100922,173.41874062666224
974,100923,1179.645458918424
975,100924,437.3808856174662
976,100925,550.2123612005382
977,100927,289.0
978,100928,437.4059386433447
979,100929,1345.0411233277773
980,10093,282.1519127296296
981,100930,191.33333333333334
982,100931,202.76299011784408
983,100932,374.9868888318309
984,100933,985.1961708356463
985,100934,286.06286293774224
986,100935,494.08697620258584
987,100936,939.0827296159557
988,100937,807.27733183291
989,100938,2300.9085829724563
990,100939,735.0082205874163
991,10094,1639.357686563324
992,100940,320.6681189966561
993,100941,2796.740985175182
994,100942,243.19375525955803
995,100943,296.17154948114
996,100944,6.188524118946612
997,100945,44.195078410279955
998,100946,1089.5785203139358
999,100947,35.440709588797326
1000,100948,92.37003559436305
1001,100949,399.9616722443715
1002,10095,1191.629047312486
1003,100950,1210.1464038035463
1004,100951,302.83419280040476
1005,100953,511.74117275405575
1006,100954,472.38242321184674
1007,100955,263.44138795264587
1008,100956,126.95969610344294
1009,100957,509.8247289663957
1010,100958,1583.4808798241688
1011,100959,820.6060129324272
1012,10096,645.3468876956191
1013,100960,861.915264566934
1014,100961,908.9108887494299
1015,100962,472.4059458890757
1016,100963,487.5743347975408
1017,100964,153.15689310909207
1018,100965,938.5
1019,100966,40093.06916538069
1020,100967,154.90942572554252
1021,100968,269.0766250282565
1022,100969,1961.7738117932581
1023,10097,864.9357729176185
1024,100970,811.2460610058289
1025,100971,0.0
1026,100972,496.3808145935429
1027,100973,2074.9569329211977
1028,100974,1151.1037194248045
1029,100975,295.99092383141345
1030,100976,627.5534241320286
1031,100977,308.2042977848739
1032,100978,1916.7956170390207
1033,10098,3.4641016151377544
1034,100980,413.74500503777705
1035,100982,315.84858995620027
1036,100983,206.20538053877044
1037,100984,550.8187044453764
1038,100985,818.4134772755274
1039,100986,1075.4085588298988
1040,100987,4628.2019525409705
1041,100988,936.6610834598378
1042,100989,365.9176359527851
1043,10099,939.4081674786573
1044,100990,1495.0
1045,100991,685.8996461421153
1046,100992,441.0
1047,100993,11656.58969386378
1048,100994,331.3331252900259
1049,100995,117.28090935900441
1050,100996,476.2364958715365
1051,100997,347.50030665397685
1052,100998,27.93405727714749
1053,100999,310.17978752157927
1054,101,562.804999037332
1055,1010,87.85961814166961
1056,10100,209.77386890511235
1057,101000,35.770777069970606
1058,101001,1150.3423186165064
1059,101002,1487.2444577428128
1060,101003,1291.1489895773839
1061,101004,918.9013149469997
1062,101005,949.0904867971616
1063,101006,752.3668977492754
1064,101007,2740.1719320666075
1065,101008,521.0323512876353
1066,101009,364.7121988320877
1067,10101,641.5553420251118
1068,101010,380.58288628541004
1069,101011,1059.4282076348532
1070,101012,211.57648659864114
1071,101013,1406.8685084257163
1072,101014,3.02532602390098
1073,101015,753.212108885297
1074,101016,41.0
1075,101017,680.7028345830685
1076,101018,657.38358314537
1077,101019,400.745007455186
1078,101020,1906.1397993702412
1079,101021,901.1352219213728
1080,101022,480.02464747788366
1081,101023,333.75911877902126
1082,101024,455.3967138797266
1083,101025,509.1608635856799
1084,101026,267.5517503000646
1085,101027,471.70432210920046
1086,101028,584.96140759896
